userSeq,placeSeq,rating,timestamp
220,10511,5 ,970508020
220,3832,2 ,975512249
220,13395,2 ,995035235
220,8262,2 ,984945711
220,9937,4 ,970594863
220,724,2 ,970594948
220,13512,4 ,970581731
220,2299,5 ,970523138
220,14874,4 ,970504156
220,7307,3 ,975086737
220,4441,4 ,970503676
220,10136,5 ,970498143
220,1226,3 ,970501458
220,3218,4 ,970523104
220,12021,5 ,970517480
220,11009,4 ,974389248
220,3599,3 ,975086737
220,9928,4 ,975871618
220,6351,4 ,970524225
220,4774,1 ,970497975
220,12260,3 ,970498215
220,4137,5 ,970498940
220,1177,5 ,970504296
220,188,4 ,970500047
220,6837,3 ,970501458
220,14840,4 ,970502108
220,9462,5 ,970517480
220,9234,3 ,970501194
220,11081,3 ,970497635
220,13944,3 ,970499120
220,5428,3 ,1014306911
220,10030,4 ,970500175
220,8763,4 ,970594864
220,7937,4 ,970497680
220,2078,3 ,970499675
220,6832,3 ,970499638
220,7765,4 ,970499826
220,14395,3 ,970508077
220,6264,3 ,970511382
220,760,4 ,970517155
220,1526,4 ,990303926
220,2419,4 ,974389143
220,11109,4 ,979595642
220,4197,1 ,971879004
220,9727,3 ,991660109
220,2350,2 ,970508336
220,4811,3 ,970500624
220,7808,2 ,975083896
220,6392,5 ,982598448
220,7857,4 ,970595601
220,15193,3 ,971389872
220,1540,2 ,982598060
220,7203,3 ,970500958
220,5734,4 ,991660159
220,14646,2 ,988581523
220,13832,4 ,970594666
220,130,4 ,979595602
220,4334,4 ,970504953
220,10087,4 ,1014305182
220,4318,4 ,976582683
220,7896,4 ,970510523
220,11385,5 ,970497635
220,3223,3 ,970523379
220,4678,4 ,982597702
220,8391,3 ,979595514
220,766,5 ,970497635
220,1552,4 ,970524740
220,7165,3 ,970595601
220,5128,4 ,988580970
220,12845,3 ,991314643
220,12282,3 ,974389101
220,10086,3 ,970523424
220,14839,5 ,970503569
220,6026,4 ,970497834
220,14577,4 ,970594864
220,10748,2 ,970497335
220,3362,3 ,970595195
220,11424,3 ,970523232
220,6404,5 ,970497756
220,1623,5 ,970595266
220,5907,1 ,979053669
220,12444,4 ,970517480
220,2164,2 ,971390213
220,10029,4 ,1014305110
220,11056,4 ,987516659
220,4817,5 ,970497481
220,13235,4 ,973270190
220,9360,4 ,970595267
220,10402,3 ,972483492
220,1703,4 ,971276977
220,1234,4 ,975512988
220,4983,2 ,996156540
220,4,3 ,970668549
220,14568,1 ,970502154
220,14233,5 ,971879061
220,3789,4 ,1029528920
220,12783,4 ,988581109
220,2753,4 ,984946368
220,7451,2 ,990303943
220,1181,4 ,986416996
220,10587,3 ,975512819
220,1314,4 ,984438812
220,691,3 ,975088607
220,10194,4 ,975086737
220,14740,4 ,982175257
220,4582,4 ,981570641
220,9839,4 ,988817144
220,11455,4 ,980813242
220,3044,3 ,992888705
220,13618,5 ,982598448
220,7311,1 ,980880746
220,6892,4 ,991320726
220,543,5 ,982597808
220,9372,2 ,991314573
220,12125,2 ,984945809
220,3429,4 ,984440289
220,3511,4 ,988580995
220,7681,4 ,985372994
220,1408,4 ,990303865
220,13099,4 ,987019354
220,56,4 ,988581764
220,2254,4 ,1014305110
220,10432,3 ,995035102
220,2902,2 ,1029529137
220,211,5 ,1029528527
220,10180,4 ,1029528527
220,7275,4 ,1029528597
221,12089,3 ,1111551518
221,4339,3 ,1111551574
221,9426,3 ,1111551631
221,11280,3 ,1111551643
221,952,3 ,1111551557
221,8277,1 ,1111551662
221,2304,2 ,1111551553
221,209,2 ,1111551586
221,591,3 ,1111551566
221,13317,3 ,1111551533
221,11128,3 ,1111551530
221,10007,3 ,1111551634
221,6166,4 ,1111551648
221,11743,3 ,1111551492
221,10107,4 ,1111551545
221,6598,3 ,1111551498
221,8600,3 ,1111551656
221,4637,4 ,1111551611
221,383,3 ,1111551504
221,14792,3 ,1111551535
222,3883,4 ,960919368
222,3709,5 ,960919866
222,14746,5 ,960919866
222,2730,5 ,960919866
222,6670,5 ,960920068
222,7430,4 ,960920068
222,10241,4 ,960919866
222,8490,5 ,960919866
222,13318,5 ,960919368
222,11810,5 ,960920116
222,3926,4 ,960920068
222,4779,3 ,960920116
222,6190,4 ,960920135
222,3552,4 ,960919783
222,235,3 ,960919912
222,5980,3 ,960919866
222,4176,4 ,960919368
222,6917,5 ,960920116
222,5200,5 ,960920116
222,6266,3 ,960920116
222,7390,5 ,960920068
222,690,5 ,960920116
222,14729,5 ,960920068
222,10697,4 ,960920116
222,2523,3 ,960919866
222,8574,1 ,960919912
222,5707,3 ,960919866
222,3000,5 ,960920135
222,11806,5 ,960920116
222,3111,2 ,960920116
222,8001,5 ,960919912
222,3462,3 ,960920068
222,5046,2 ,960919368
222,11382,5 ,960920068
222,1395,4 ,960920068
222,11038,4 ,960919866
222,1839,5 ,960920068
222,7913,5 ,960919783
222,817,5 ,960919912
222,3491,4 ,960919368
222,7783,5 ,960919709
222,13363,3 ,960919493
222,9931,5 ,960919493
222,5223,4 ,960919493
222,987,4 ,960919546
222,15035,5 ,960919590
222,8626,4 ,960919493
222,11923,4 ,960919627
222,14258,2 ,960919866
222,14684,5 ,960919546
222,12088,5 ,960919546
222,11124,2 ,960919627
222,6070,4 ,960919590
222,14469,5 ,960919546
222,12117,4 ,960919709
222,1072,5 ,960919493
222,7896,4 ,960919546
222,1707,4 ,960920364
222,4739,3 ,960920392
222,12150,5 ,960920392
222,1370,5 ,960920477
222,4209,5 ,960920493
222,1761,3 ,960920305
222,8797,3 ,960919912
222,5267,5 ,960920364
222,3430,4 ,960920428
222,8538,5 ,960920305
222,922,5 ,960920364
222,13002,5 ,960920477
222,3293,4 ,960920364
222,6838,3 ,960920478
222,1354,4 ,960920515
222,1061,5 ,960920428
222,5142,3 ,960920428
222,9863,3 ,960920428
222,11212,5 ,960920273
222,151,2 ,960920428
222,273,4 ,960920329
222,7524,3 ,960920364
222,6172,4 ,960920392
222,6884,5 ,960920329
222,1119,5 ,960920329
222,9872,4 ,960920364
222,2943,4 ,960920478
222,1959,5 ,960920515
222,13225,4 ,960920305
222,11102,4 ,960920305
222,13852,5 ,960920273
223,1216,4 ,856532203
223,13209,4 ,856532203
223,4037,3 ,856532203
223,480,4 ,856532132
223,11501,4 ,856532203
223,4861,4 ,856532349
223,11194,4 ,856532133
223,14454,3 ,856532544
223,5034,5 ,856532509
223,14040,3 ,856532509
223,3390,2 ,856532642
223,5524,3 ,856532133
223,14509,5 ,856532244
223,3500,3 ,856532244
223,13041,5 ,856532203
223,4169,5 ,856532203
223,14763,5 ,856532598
223,13428,4 ,856532274
223,2761,3 ,856532399
223,6696,3 ,856532133
223,13810,2 ,856532244
223,12902,3 ,856532573
223,7110,3 ,856532691
223,10206,5 ,856532203
223,9762,3 ,856532133
223,402,3 ,856532132
223,3592,5 ,856532203
223,13312,3 ,856532244
223,6552,4 ,856532308
223,8644,4 ,856532274
223,5437,5 ,856532308
223,7571,4 ,856532203
223,6180,5 ,856532598
223,15049,5 ,856532274
223,6505,2 ,856532626
223,9856,5 ,856532572
224,7443,4 ,828213150
224,390,4 ,828213150
224,11353,5 ,828213150
224,5127,3 ,830633216
224,1681,5 ,828213150
224,3636,5 ,828213150
224,4977,4 ,828213150
224,6105,4 ,828213150
224,2112,5 ,828213150
224,13246,4 ,839010002
224,9773,4 ,828786667
224,665,5 ,828213150
224,8325,5 ,828214011
224,10605,4 ,828213150
224,10708,5 ,830633234
224,13019,4 ,828213150
224,2045,4 ,828214012
224,2513,4 ,828214012
224,7492,4 ,828213150
224,9572,4 ,839010002
224,6552,3 ,828213150
224,4870,4 ,845813990
224,7052,4 ,828213150
224,578,4 ,830633251
224,6970,3 ,828213150
224,7537,4 ,828213150
224,3292,4 ,828213150
224,1742,5 ,828214011
224,13331,4 ,830633279
224,6025,5 ,828214011
224,15100,5 ,828214011
224,13125,4 ,828214012
224,14619,4 ,828214011
224,12179,4 ,828214011
224,13402,5 ,828214011
224,13333,5 ,828214011
224,6750,4 ,828214012
224,2914,4 ,828214012
224,6382,5 ,828214012
224,7687,4 ,828214012
224,11417,5 ,828214011
224,2319,5 ,828214011
224,12072,4 ,828214012
224,7623,5 ,828214012
224,267,5 ,828214012
224,8652,4 ,828214012
224,4691,4 ,828214012
224,6923,4 ,828214012
224,12610,4 ,828214012
224,7091,4 ,828214012
224,1054,4 ,828214012
224,518,4 ,828214012
224,5538,5 ,828214012
224,15173,5 ,828214012
224,4057,4 ,828214012
224,4016,4 ,828214012
224,5910,4 ,828214012
224,11711,4 ,828214012
224,5750,4 ,828214012
224,1158,4 ,828214012
224,2303,4 ,828214012
224,13891,4 ,828214012
224,15092,3 ,828214012
224,1708,4 ,828214012
224,4111,4 ,828214012
224,12837,4 ,828214012
224,13445,4 ,828214011
224,2573,5 ,828214011
224,11186,5 ,828214011
224,3562,4 ,828214012
224,12184,4 ,828214011
224,11761,3 ,828214011
224,5312,3 ,828214011
224,369,4 ,828214012
224,2676,4 ,828214012
224,3154,4 ,828213150
224,4239,5 ,828214012
224,7560,4 ,828214012
224,7310,5 ,828214011
224,327,5 ,828213150
224,3877,4 ,845813991
224,13302,4 ,845813971
224,3140,3 ,828213150
224,1330,4 ,844524239
224,8365,3 ,828214012
224,1857,4 ,844524239
224,13658,4 ,844524290
224,8556,4 ,852123396
225,8136,5 ,845565857
225,14859,4 ,845565809
225,6791,4 ,845565685
225,10427,4 ,845565714
225,10159,3 ,845565809
225,5893,4 ,845565809
225,13931,3 ,845565739
225,3612,5 ,845565809
225,6723,3 ,845565686
225,4533,4 ,845565739
225,5336,4 ,845565783
225,3138,4 ,845565714
225,14431,5 ,845565783
225,8760,4 ,845565822
225,4177,5 ,845565857
225,1561,4 ,845565686
225,10097,3 ,845565857
225,6052,3 ,845565822
225,8959,5 ,845565739
225,11377,5 ,845565795
225,10051,5 ,845565714
225,1683,5 ,845565822
225,6317,5 ,845565685
225,7799,3 ,845565685
225,2473,4 ,845565739
225,14002,5 ,845565739
225,1451,3 ,845565888
225,1998,4 ,845565888
226,3318,4 ,1243762758
226,1144,2 ,1243762124
226,8130,2 ,1243762077
226,8885,2 ,1243762068
226,976,4 ,1243762219
226,1679,4 ,1243762134
226,14838,3 ,1243762172
226,2896,3 ,1243762382
226,5737,3 ,1243762330
226,9003,3 ,1243762582
226,9861,2 ,1243762406
226,1734,1 ,1243763244
226,11939,4 ,1243762473
226,3199,4 ,1243762720
226,6656,4 ,1243763891
226,14114,4 ,1243762882
226,13499,3 ,1243762444
227,12388,5 ,913134477
227,10434,1 ,913134321
227,5436,4 ,913134321
227,5136,5 ,913134514
227,6966,2 ,913134567
227,2750,4 ,913134539
227,12694,5 ,913134606
227,10007,4 ,913134567
227,13811,1 ,913134235
227,14832,5 ,913134321
227,101,4 ,913134539
227,7339,5 ,913134477
227,9164,5 ,913134432
227,1035,3 ,913134321
227,7938,5 ,913134477
227,13003,3 ,913134606
227,1562,4 ,913134321
227,515,5 ,913134235
227,9962,1 ,913134567
227,1535,3 ,913134235
227,11995,1 ,913134321
227,2464,2 ,913134432
227,10171,5 ,913134606
227,5490,5 ,913134567
227,3953,5 ,913134321
227,9383,4 ,913134321
228,14414,5 ,1449332254
228,639,5 ,1449333925
228,6947,3 ,1449332391
228,12145,5 ,1449332387
228,121,5 ,1449332363
228,2846,4 ,1449332361
228,4800,5 ,1449332248
228,8229,5 ,1449332705
228,14827,5 ,1449332258
228,4162,5 ,1449332374
228,7957,5 ,1449332347
228,13775,5 ,1449334010
228,14057,5 ,1449332622
228,6250,5 ,1449332356
228,5961,5 ,1449332778
228,6691,5 ,1449332419
228,542,5 ,1449332499
228,14931,4 ,1449332697
228,5886,5 ,1449332941
228,4921,5 ,1449333009
228,11131,5 ,1449332742
228,9324,4 ,1449332997
228,14239,5 ,1449332950
228,2169,5 ,1449334085
228,12283,5 ,1449333053
228,12032,5 ,1449332260
228,4639,1 ,1449333035
228,8251,5 ,1449332613
228,4204,5 ,1449332943
228,7224,5 ,1449333021
228,390,4 ,1449332395
228,708,4 ,1449332739
228,7484,5 ,1449332729
228,1057,5 ,1449333862
228,1476,5 ,1449333892
228,9026,2 ,1449332324
228,5080,5 ,1449332406
228,12537,4 ,1449332270
228,5992,1 ,1449332320
228,6871,5 ,1449332537
229,6079,3 ,1277402492
229,7339,4 ,1277402549
229,7140,4 ,1277403365
229,8560,4 ,1277403392
229,31,5 ,1277403663
229,3943,5 ,1277403301
229,4485,5 ,1277403675
229,870,4 ,1277402475
229,4386,5 ,1277402495
229,11548,5 ,1277403389
229,5150,5 ,1277403376
229,2184,5 ,1277403320
229,1693,5 ,1277403287
229,8783,5 ,1277403372
229,11732,4 ,1277403324
229,7549,5 ,1277402505
229,2618,4 ,1277402911
229,12526,4 ,1277402527
229,14898,3 ,1277402875
229,10046,3 ,1277402905
229,2501,4 ,1277402487
229,8364,4 ,1277402502
229,10523,4 ,1277402536
229,2171,4 ,1277402538
229,307,5 ,1277402891
229,7235,4 ,1277403381
229,203,5 ,1277402514
229,7412,4 ,1277402540
229,5627,4 ,1277402894
229,13635,4 ,1277403384
230,10917,4 ,1424847209
230,11979,5 ,1424846921
230,1298,5 ,1424846788
230,1639,5 ,1424846892
230,11831,5 ,1424847059
230,14580,4 ,1424846876
230,2594,5 ,1424847191
230,14485,4 ,1424847123
230,7893,5 ,1424847112
230,10038,4 ,1424846895
230,9572,3 ,1424847128
230,1622,5 ,1424846902
230,8763,4 ,1424847026
230,4718,4 ,1424847283
230,7625,5 ,1424847299
230,3671,5 ,1424847259
230,5420,4 ,1424846798
230,3674,5 ,1424846972
230,8064,5 ,1424846925
230,11372,5 ,1424847168
230,1197,5 ,1424847304
230,13180,5 ,1424847281
230,14785,5 ,1424847290
230,4747,4 ,1424846877
230,6788,5 ,1424847141
230,11383,5 ,1424847126
230,8356,5 ,1424847156
230,13183,4 ,1424846794
230,2496,5 ,1424846932
230,12532,4 ,1424846800
230,4512,5 ,1424846896
230,14256,5 ,1424846881
230,3495,5 ,1424847117
230,9197,5 ,1424847343
230,10794,5 ,1424847145
230,6660,5 ,1424846967
230,14501,5 ,1424847314
230,2234,5 ,1424847137
230,3470,4 ,1424847310
230,14923,5 ,1424847122
230,5150,5 ,1424847060
230,2867,5 ,1424846912
230,4371,5 ,1424847114
230,6174,5 ,1424847366
230,9424,5 ,1424847121
230,13399,4 ,1424847172
230,14011,4 ,1424847201
230,7439,5 ,1424847194
230,10278,5 ,1424847079
231,8914,5 ,977005387
231,1718,4 ,977005465
231,1107,5 ,977005223
231,6770,4 ,977004911
231,12953,3 ,977005387
231,1862,5 ,977005223
231,11678,4 ,977005465
231,2136,5 ,977005465
231,8254,4 ,977005387
231,4501,3 ,977004911
231,8850,4 ,977005429
231,12310,4 ,977004875
231,5653,3 ,977005465
231,621,5 ,977005223
231,11264,4 ,977004941
231,10198,5 ,977005465
231,7957,3 ,977005387
231,13535,5 ,977005429
231,8458,3 ,977005387
231,1300,3 ,977004941
231,15204,4 ,977005540
231,10835,3 ,977004875
231,14495,5 ,977005495
231,4310,5 ,977005223
231,1724,4 ,977005495
231,3692,4 ,977005286
231,10783,4 ,977005286
231,6974,3 ,977005540
231,9573,4 ,977005286
231,651,5 ,977005012
231,3213,5 ,977005012
231,2567,3 ,977005057
232,7362,3 ,955088635
232,4911,4 ,955090745
232,12097,5 ,955092905
232,13080,1 ,955092749
232,14014,5 ,955093134
232,13971,5 ,955089337
232,13129,5 ,955093709
232,13475,4 ,955087429
232,8541,5 ,955094079
232,10895,2 ,955091997
232,3978,4 ,955093134
232,11686,5 ,955086825
232,5830,5 ,955092541
232,10168,3 ,955088485
232,13093,3 ,955091364
232,7737,4 ,955092811
232,12038,2 ,955085936
232,11062,4 ,955087749
232,6472,5 ,955086305
232,10425,4 ,955088485
232,3158,4 ,955091261
232,13724,5 ,955090687
232,6283,5 ,955090106
232,10716,4 ,955091068
232,3668,5 ,955094114
232,1482,5 ,955086726
232,3923,5 ,955093421
232,11475,5 ,955084805
232,11036,1 ,955091783
232,2815,4 ,955093785
232,13774,5 ,955089364
232,4381,5 ,955088162
232,1772,4 ,955087429
232,1846,1 ,955089040
232,12842,4 ,955087039
232,7415,5 ,955085082
232,8869,5 ,955086305
232,175,3 ,955085994
232,2898,5 ,955090612
232,10993,5 ,955089484
232,2570,4 ,955086595
232,14466,4 ,955091737
232,6612,4 ,955086786
232,7831,4 ,955087496
232,1466,3 ,955093560
232,8104,4 ,955086621
232,11783,3 ,955087888
232,3383,5 ,955092697
232,6130,5 ,955090253
232,4434,2 ,955087810
232,9415,2 ,955088228
232,13258,4 ,955093560
232,1309,4 ,955086643
232,9775,4 ,955090442
232,9875,2 ,955090459
232,9210,4 ,955091578
232,12297,5 ,955093134
232,4156,4 ,955086621
232,11992,4 ,955089443
232,12286,3 ,955086058
232,8303,4 ,955091142
232,14235,1 ,955091760
232,6606,4 ,955086757
232,1380,5 ,955093253
232,8371,5 ,955086927
232,12963,4 ,955091142
232,237,1 ,955087861
232,3411,3 ,955092085
232,14433,4 ,955093282
232,9,5 ,955090580
232,5542,5 ,955093989
232,7751,4 ,955087200
232,14164,4 ,955091870
232,7195,4 ,955091901
232,10286,5 ,955089638
232,11847,4 ,955085423
232,13617,4 ,955092879
232,4115,5 ,955088998
232,8596,5 ,955092905
232,4219,5 ,955091503
232,11108,5 ,955091068
232,12706,4 ,955090720
232,12860,3 ,955087496
232,3303,4 ,955093756
232,14177,4 ,955090950
232,13316,5 ,955088673
232,13890,3 ,955084924
232,15170,5 ,955086595
232,14969,5 ,955086825
232,13062,5 ,955092379
232,2298,5 ,955088700
232,14695,4 ,955088897
232,8073,5 ,955088700
232,5886,2 ,955084992
232,928,2 ,955086564
232,2919,5 ,955089337
232,9960,4 ,955086889
232,8972,3 ,955085994
232,9012,4 ,955087069
232,7460,3 ,955088437
232,9764,5 ,955089613
232,13430,4 ,955093684
232,1401,5 ,955088635
232,9168,4 ,955088228
232,6138,4 ,955087308
232,2763,4 ,955085423
232,11223,4 ,955088507
232,4616,5 ,955093134
232,12465,3 ,955086033
232,842,3 ,955091302
232,6980,4 ,955088998
232,4363,5 ,955090637
232,8345,2 ,955093207
232,12533,5 ,955086697
232,9941,4 ,955088735
232,8154,5 ,955090333
232,194,4 ,955093253
232,11628,3 ,955086164
232,12465,3 ,955086203
232,13422,5 ,955089938
232,2669,3 ,955092410
232,14663,1 ,955089938
232,8160,2 ,955089364
232,7193,4 ,955086203
232,14402,4 ,955084581
232,9168,4 ,955086164
232,1071,4 ,955088041
232,14687,4 ,955085465
232,9895,4 ,955089975
232,5314,5 ,955092359
232,13318,1 ,955086203
232,12437,4 ,955092436
232,629,4 ,955090665
232,1829,5 ,955086697
232,14784,5 ,955093560
232,2686,4 ,955092811
232,7115,4 ,955089788
232,1592,3 ,955085965
232,6915,2 ,955093709
232,14623,2 ,955092697
232,5837,4 ,955089729
232,1284,3 ,955088123
232,13677,4 ,955092663
232,8952,5 ,955084884
232,277,4 ,955090273
232,8423,5 ,955093825
232,4038,5 ,955085936
232,13249,5 ,955090665
232,7587,2 ,955092635
232,3422,4 ,955092599
232,4325,5 ,955091192
232,10067,1 ,955091192
232,10656,4 ,955089040
232,1796,4 ,955089212
232,7266,3 ,955088998
232,1645,5 ,955088291
232,9638,5 ,955091105
232,13107,4 ,955088673
232,12486,5 ,955088735
232,11209,5 ,955086826
232,1721,5 ,955087713
232,6331,4 ,955092879
232,4337,5 ,955089859
232,7633,3 ,955088187
232,2778,3 ,955085965
232,12930,5 ,955089938
232,11914,3 ,955090186
232,11332,3 ,955084924
232,6553,5 ,955089364
232,7329,3 ,955086203
232,1230,5 ,955089364
232,12310,5 ,955093017
232,9647,4 ,955091919
232,2139,4 ,955086367
232,13770,5 ,955085838
232,10725,4 ,955093061
232,8583,4 ,955088897
232,2838,4 ,955092697
232,13499,5 ,955087069
232,8539,4 ,955093017
232,2509,5 ,955093607
232,188,1 ,955093913
232,936,5 ,955090637
232,10502,4 ,955085015
232,308,5 ,955093253
232,1695,4 ,955092663
232,10593,4 ,955091411
232,6710,5 ,955084521
232,13716,5 ,955093506
232,9489,4 ,955090106
232,8492,1 ,955090297
232,10555,2 ,955090106
232,4872,1 ,955094314
232,3755,4 ,955092410
232,5608,4 ,955089364
232,2980,5 ,955085936
232,6823,4 ,955093160
232,2448,5 ,955092436
232,2333,5 ,955090987
232,4543,4 ,955085465
232,11751,4 ,955086726
232,10447,4 ,955084521
232,8247,4 ,955086564
232,11705,5 ,955092635
232,10705,5 ,955085390
232,8084,5 ,955092599
232,13969,5 ,955085839
232,6721,4 ,955086564
232,3216,4 ,955085902
232,757,5 ,955090253
232,15045,4 ,955086164
232,8069,4 ,955092479
232,8010,5 ,955086726
232,12974,5 ,955085390
232,2669,4 ,955087091
232,5339,5 ,955086697
232,6656,5 ,955085867
232,4712,5 ,955085423
232,3739,5 ,955092359
232,15161,2 ,955090580
232,2880,5 ,955089443
232,9123,4 ,955092541
232,12682,1 ,955089788
232,10297,5 ,955085423
232,10291,4 ,955089337
232,8422,4 ,955090035
232,13543,5 ,955092359
232,10971,4 ,955090226
232,12837,3 ,955084805
232,6766,5 ,955085839
232,14492,5 ,955084581
232,13641,3 ,955090035
232,8288,5 ,955092749
232,3326,5 ,955092931
232,1715,4 ,955085423
232,5428,1 ,955092879
232,3871,5 ,955086164
232,9799,5 ,955092839
232,184,5 ,955088041
232,1983,4 ,955085390
232,2511,4 ,955088041
232,9981,4 ,955088123
232,9402,4 ,955085465
232,81,5 ,955085867
232,13609,5 ,955086203
232,8885,4 ,955089893
232,110,5 ,955086527
232,978,5 ,955089827
232,4525,5 ,955093345
232,13961,5 ,955085867
232,5485,5 ,955090035
232,10484,4 ,955087200
232,10666,4 ,955089788
232,9204,5 ,955089859
232,13701,5 ,955088735
232,6335,4 ,955084721
232,10523,4 ,955090442
232,9276,4 ,955093965
232,5869,4 ,955086697
232,6395,5 ,955092905
232,10059,4 ,955085839
232,9857,4 ,955088071
232,14086,5 ,955089938
232,12999,5 ,955092635
232,13620,4 ,955092956
232,327,4 ,955093644
232,3737,5 ,955086033
232,13067,5 ,955085423
232,6073,5 ,955092565
232,9766,5 ,955092931
232,2109,5 ,955088041
232,10128,5 ,955086527
232,6999,5 ,955093398
232,1657,4 ,955089975
232,87,2 ,955084884
232,6497,5 ,955088187
232,11212,5 ,955092479
232,92,4 ,955087069
232,12558,4 ,955088437
232,4723,4 ,955087130
232,3510,4 ,955087688
232,2590,3 ,955086889
232,14748,5 ,955088228
232,6566,4 ,955086826
232,11139,4 ,955087200
232,2044,3 ,955090687
232,12978,3 ,955084521
232,4960,5 ,955086757
232,2630,3 ,955087638
232,2693,3 ,955086033
232,11083,4 ,955092784
232,56,4 ,955089938
232,11094,4 ,955090552
232,6346,4 ,955089443
232,9148,5 ,955093282
232,13563,5 ,955085902
232,3301,3 ,955091364
232,9884,5 ,955092663
232,2734,5 ,955092720
232,3904,4 ,955091015
232,14165,5 ,955090226
232,10822,2 ,955086367
232,4,4 ,955091068
232,4016,5 ,955089466
232,10662,5 ,955091192
232,10687,4 ,955087200
232,11243,4 ,955091192
232,6818,4 ,955087283
232,14651,3 ,955088368
232,1324,5 ,955087861
232,13821,4 ,955090919
232,6635,5 ,955086826
232,9002,5 ,955087200
232,6257,4 ,955086434
232,145,5 ,955086367
232,18,4 ,955087343
232,14540,4 ,955086786
232,8946,4 ,955091643
232,7226,4 ,955086203
232,1959,4 ,955091870
232,15107,4 ,955090253
232,5570,3 ,955087016
232,8005,3 ,955092956
232,4462,4 ,955087343
232,7641,5 ,955093183
232,12286,4 ,955091578
232,9472,4 ,955092720
232,12659,5 ,955086367
232,14892,4 ,955093684
232,2395,4 ,955084955
232,13560,4 ,955087713
232,2762,4 ,955093447
232,1923,5 ,955092224
232,4025,4 ,955087069
232,6716,4 ,955090226
232,7229,4 ,955091436
232,14587,3 ,955089578
232,8687,5 ,955090442
232,9261,5 ,955086033
232,1978,5 ,955088071
232,8581,5 ,955084805
232,8973,5 ,955085390
232,2055,5 ,955092839
232,2284,4 ,955093684
232,11526,4 ,955092663
232,6566,4 ,955085465
232,12348,5 ,955089998
232,772,5 ,955092541
232,3219,2 ,955086164
232,6343,5 ,955093017
232,10430,5 ,955092749
232,5780,3 ,955093231
232,3310,3 ,955092931
232,1728,5 ,955093160
232,14003,4 ,955091261
232,5631,4 ,955093879
232,2115,4 ,955085465
232,13894,3 ,955092905
232,293,3 ,955092879
232,226,3 ,955086203
232,3067,5 ,955090612
232,4143,5 ,955088397
232,1022,5 ,955090155
232,12643,4 ,955086853
232,14409,4 ,955089551
232,7112,4 ,955087343
232,6769,4 ,955087283
232,4938,3 ,955086621
232,8255,3 ,955087224
232,12505,5 ,955086697
232,12422,5 ,955092599
232,9318,3 ,955093380
232,6600,4 ,955087162
232,8832,4 ,955093330
232,3645,4 ,955086726
232,14470,5 ,955088342
232,6534,4 ,955088397
232,4511,4 ,955089096
232,8035,5 ,955089998
232,6841,1 ,955093160
232,2643,1 ,955085867
232,13603,5 ,955093476
232,1857,4 ,955086203
232,1659,4 ,955088673
232,9005,4 ,955088456
232,14034,4 ,955087383
232,10092,5 ,955088735
232,9144,5 ,955088291
232,13515,4 ,955090383
232,807,5 ,955088700
232,13455,5 ,955088291
232,12599,5 ,955086033
232,13486,4 ,955090489
232,1601,5 ,955090803
232,3846,5 ,955089551
232,7863,5 ,955091068
232,11353,5 ,955089466
232,5487,4 ,955087091
232,2383,4 ,955088124
232,5345,4 ,955094079
232,11439,4 ,955089413
232,14805,4 ,955085053
232,129,4 ,955088673
232,6876,3 ,955088735
232,2662,5 ,955089075
232,8345,5 ,955088397
232,8065,5 ,955090333
232,1239,4 ,955090637
232,7899,5 ,955090383
232,3023,4 ,955088368
232,12751,3 ,955088507
232,13529,5 ,955088342
232,15023,5 ,955090155
232,3540,5 ,955087284
232,8901,5 ,955086826
232,7123,4 ,955085936
232,160,5 ,955089938
232,5057,4 ,955091826
232,3811,3 ,955090383
232,2987,4 ,955090950
232,902,4 ,955090783
232,8964,4 ,955089975
232,8723,5 ,955094055
232,7062,3 ,955087749
232,5027,4 ,955091870
232,7708,3 ,955093859
232,7346,1 ,955093785
232,7200,3 ,955085902
232,11967,5 ,955087039
232,864,5 ,955089827
232,827,4 ,955093061
232,814,4 ,955089827
232,10947,2 ,955092479
232,307,4 ,955093785
232,8760,5 ,955093183
232,1746,5 ,955090405
232,2626,5 ,955089757
232,3283,1 ,955091621
232,11959,5 ,955092697
232,9587,4 ,955093476
232,5570,2 ,955092541
232,4136,5 ,955093207
232,848,4 ,955086889
232,14943,1 ,955085171
232,3152,4 ,955087016
232,4060,1 ,955087383
232,6613,5 ,955086757
232,6093,4 ,955087284
232,14498,4 ,955091503
232,8577,4 ,955087496
232,7033,2 ,955090489
232,5525,3 ,955091578
232,1554,2 ,955091411
232,268,3 ,955091978
232,8027,4 ,955089613
232,8304,4 ,955087343
232,5082,4 ,955084924
232,4624,4 ,955093017
232,4511,1 ,955088252
232,13905,4 ,955087496
232,1666,5 ,955086995
232,6641,3 ,955090531
232,5397,4 ,955086394
232,2813,4 ,955084955
232,1175,1 ,955093736
232,2391,1 ,955087688
232,14683,1 ,955087830
232,703,4 ,955090783
232,12751,5 ,955085902
232,10403,3 ,955088228
232,1397,1 ,955088535
232,6988,5 ,955094036
232,9502,3 ,955090155
232,8738,5 ,955086227
232,6297,4 ,955087749
232,12720,5 ,955091105
232,2321,5 ,955090826
232,5415,3 ,955088485
232,10782,5 ,955085082
232,7212,3 ,955085994
232,6915,4 ,955086643
232,1297,5 ,955086853
232,10440,3 ,955087343
232,8824,4 ,955086595
232,3122,4 ,955087200
232,2873,2 ,955087665
232,5615,4 ,955087130
232,179,2 ,955087130
